renda,consumo,valor,maquina
1607.38,6.333333333,6.225789474,0
2445.86,6.666666667,6.1575,1
9218.1,2.333333333,2.228571429,0
1027.9,3.333333333,3.36,0
757.3,2.333333333,2.25,1
891.55,3.333333333,3.36,0
367.93,1.666666667,6.6,0
1200.55,4.666666667,4.95,0
340.43,4,3,1
963.22,4.333333333,4.569230769,0
1373.31,4,3.1875,0
1141.75,1,12.78,0
3529.48,3.333333333,3.498,1
838.03,2.666666667,4.2,1
838,5.333333333,5.63625,0
675,18,.6222222222,0
1512.01,2,5.6,0
1425.55,2,4.96,0
489.77,3.333333333,3.369,1
246.75,3,3.96,0
1711.18,1,11.2,0
1560.44,1.666666667,6.72,0
704.79,2.666666667,4.2,0
718.48,2.333333333,4.8,0
1382.99,3,3.906666667,0
523,2,2.85,0
280.4,1.666666667,6.72,0
749.67,2.666666667,4.2,0
1638.08,4,4.3375,0
367.53,1.666666667,4.2,0
3653.47,4,4.2475,0
2268.25,4,6.075,0
3858.51,4.666666667,4.442142857,1
1856.65,2,7.53,0
701.78,3.333333333,4.203,0
2374.78,4.666666667,4.812857143,0
1259.9,9.666666667,2.281034483,0
825.09,4.333333333,1.936153846,0
1517.93,4.333333333,1.936153846,0
244.41,1,6.2,0
226.83,1,6.2,0
366.77,1,9.06,0
892.24,4.666666667,2.599285714,0
1655.55,5,3.662,0
1717.47,2.333333333,4.8,0
805.22,1,5.86,1
633.66,1,11.2,0
177.2,1,12.11,0
7652.77,3.333333333,6.504,0
995.89,1,11.3,1
326.38,2.666666667,2.20875,0
1243.23,3,3.733333333,1
663.82,2.333333333,3.291428571,0
1362.89,3,3.843333333,0
1027.09,3.333333333,4.578,1
2155.58,3.333333333,4.203,0
328.69,3.333333333,3,0
2048.77,3.333333333,2.805,0
794.25,3.333333333,2.805,0
4103.54,3.333333333,4.206,0
590,3.333333333,4.347,0
934.36,10,1.158,1
1697.8,19.33333333,2.176034483,1
2760.3,25.33333333,2.165526316,1
988.95,4,5.6675,0
4098.6,3.666666667,3.42,0
2620.67,1.333333333,12.525,0
1087.44,9.333333333,11.24035714,0
14787.18,3.333333333,3.567,0
801.2,2,5.6,0
5415.23,4,4.235,0
527.09,2.666666667,4.2,0
1387,4,4.235,0
7195.69,6,3.916666667,0
1099.73,2.333333333,13.22142857,0
2813.24,4.333333333,4.571538462,1
2560.5,4.333333333,4.571538462,1
1596.63,1.333333333,17.91,0
598.71,4.333333333,4.696153846,0
2767.62,4,4.235,0
1603.63,271.6666667,.1247484663,0
2173.67,4.333333333,6.856153846,0
1288.51,3,5.226666667,0
2483.55,4.333333333,10.65,0
904.72,2,11.11,0
3434.88,4,6.37,0
2345.17,10.66666667,8.0625,1
2076.46,3.333333333,6.447,0
4590.95,4.333333333,3.574615385,0
1948.41,5.333333333,2.475,0
2976.45,4,6.695,0
1185.85,3,9.77,0
782.33,6,2.6,0
1460.1,3.333333333,3.651,0
833.5,10,1.12,0
1381.19,1,12.54,1
462.02,.6666666667,10.215,0
616.13,.6666666667,17.715,0
535.52,1.333333333,4.965,0
1810.17,7,1.764285714,0
606.6,1,5.87,0
998.25,.6666666667,17.73,0
367.47,2.666666667,2.1975,0
2095.94,5,2.24,0
1964.74,4.666666667,4.86,0
2672.75,1.666666667,7.038,1
1709.62,4.666666667,4.86,0
441.61,3,2.09,0
1102.08,4,4.4075,0
790.77,3,3.9,0
5510.52,5,5.11,1
652.75,4.333333333,4.809230769,0
4428.33,3.333333333,3.36,0
1193.73,2.666666667,4.2,0
933.35,2,5.6,0
3584.94,1,15,1
834,1.666666667,6.978,0
3999.23,1,11.2,1
1584.52,2,5.785,1
1871.19,1.666666667,8.148,1
787.95,1.333333333,8.6625,1
1932.92,7,5.878571429,0
2244.31,.3333333333,35.91,0
3712.38,3,4.29,0
853,3,3.876666667,0
1057.34,3.666666667,3.51,0
3497.71,6,3.315,0
731.57,3.666666667,2.446363636,0
1085.32,3.333333333,6.09,0
1200,3.333333333,6.66,0
415.42,6.333333333,6.789473684,0
1858.05,9,5.34,0
518.27,3.666666667,6.919090909,0
2641.96,4.666666667,6.72,0
1298.83,3.333333333,6.531,0
8673.7,4.333333333,6.724615385,1
945.22,3.666666667,6.703636364,0
288.85,8.333333333,4.53,0
20449.5,10,3.698,1
5867.5,6.666666667,4.5,1
436,4,7.0525,0
2043.12,8.333333333,2.4384,0
1590,10,1.33,0
1216.3,10,1.33,1
5832.92,13.33333333,1.47075,0
925.26,4.666666667,2.85,0
4129.26,3.333333333,4.17,1
1063.52,3.333333333,4.17,0
917.15,3.333333333,11.16,0
2510.84,3.333333333,4.17,1
4955.76,3.333333333,4.17,1
1504.15,3,3.843333333,0
3067.47,3.666666667,3.837272727,0
944.55,2,5.88,0
444.29,3.333333333,3.36,0
638.41,2.333333333,4.8,0
4032.94,16,3.451875,0
447.25,5,6.4,0
3846.45,7.333333333,6.505909091,0
783.75,4,2.8,0
1941.61,3,3.733333333,1
2844.67,3.333333333,4.092,0
5254.14,6.666666667,6.0435,1
817.14,4,4.9225,0
2408.13,3,4.663333333,0
2937.57,6.333333333,5.875263158,1
3053.05,7.666666667,10.33173913,0
3948.29,3.666666667,4.59,0
2496.95,13.33333333,1.6755,0
657.27,15,1.554666667,0
800.42,2.333333333,7.65,0
3228.02,6.666666667,4.959,0
12991.27,8.333333333,4.368,1
2636.35,6.333333333,3.228947368,0
637.7,3.333333333,3.099,0
1092.05,6.666666667,1.7385,0
1516.31,4.333333333,5.053846154,0
1235.19,5,6.496,1
2142.95,9.333333333,1.92,0
1883.92,10,2.348,0
1382.7,5.666666667,4.302352941,0
618.2,7,8,0
472.5,1.333333333,5.6775,0
1108,3.333333333,3.36,0
2432,3.666666667,4.003636364,0
1088,1.333333333,5.6775,0
2797.59,3.666666667,4.003636364,0
634.77,10,.582,0
3689.84,3.666666667,2.500909091,0
3542.38,4.333333333,5.169230769,0
374.27,6.333333333,5.992105263,0
465.74,3.333333333,3.624,0
877.17,3.333333333,6.9,0
1198.38,3.666666667,3.837272727,0
420.53,1.333333333,8.7825,0
327.2,3.333333333,3.516,0
1786.84,3.333333333,3.36,0
382.07,2.333333333,4.8,0
595.28,1,11.2,0
9794.53,3,3.733333333,0
1171.62,4,3.78,0
2352.51,5.333333333,5.443125,1
3304.33,2.333333333,4.8,1
1238.78,3,3.733333333,0
1955.87,1,11.2,0
1346.22,4,2.79,0
1283.9,3.333333333,3.36,1
2322.25,6,6.04,1
2854.14,3.666666667,3.837272727,0
521.06,7,5,0
1669.21,.3333333333,68.16,0
682.54,6.666666667,4.875,0
624.33,.3333333333,54,0
3076.11,3.666666667,4.074545455,0
292.25,2.666666667,4.2,0
1167.41,3.333333333,1.71,0
588.06,1.666666667,4.032,0
1673.06,3.333333333,1.983,1
808.01,3.333333333,1.875,0
1329.91,.3333333333,31.35,0
728.83,.3333333333,34.62,0
2821.49,4.333333333,4.841538462,0
1617.63,3.333333333,3.36,0
1472.98,.3333333333,35.58,0
1180.99,1.666666667,11.382,0
649.84,3.333333333,5.733,0
1468.1,4,5.6525,0
912.1,.3333333333,27.6,0
3781.69,2,4.48,0
1641.29,4.666666667,3.278571429,0
1164.53,.3333333333,36.21,0
2165.19,7.333333333,5.151818182,0
1051.48,6,6.001666667,0
673.19,2.333333333,12.45857143,0
2218.05,4.333333333,3.039230769,0
333.16,4.666666667,4.86,0
910.36,3.333333333,3.462,0
874.66,2.333333333,4.941428571,0
976.01,2.666666667,2.1375,0
997.33,2.666666667,4.36125,0
481.22,3.333333333,1.8,0
1824.79,5.333333333,1.81875,1
197.32,7,1.371428571,0
270.2,1.666666667,1.8,0
1159.06,3,2,1
705.4,5,10.178,1
597.98,3.333333333,4.71,0
1935.2,.3333333333,47.1,1
2580.97,12.33333333,9.970540541,0
670.41,.3333333333,47.4,1
467.55,.3333333333,49.26,0
4656.31,2.333333333,6.308571429,0
1687.35,5,9.2,1
695.83,.3333333333,48.57,0
1852.19,10.33333333,7.814516129,0
1076.31,.3333333333,48.48,0
309.88,.3333333333,17.1,0
818.02,2.333333333,2.442857143,0
772.55,3,3.876666667,0
993.83,3.333333333,3.36,0
1244.73,4,4.01,1
1944.21,6.333333333,5.928947368,1
342.74,2.333333333,4.285714286,0
1188.41,2.666666667,4.2,1
651.47,3,3.266666667,0
2015.01,9.666666667,1.970689655,0
954.43,3.666666667,1.475454545,0
943.93,3.333333333,1.671,0
2411.92,3,1.416666667,0
275.65,3.333333333,3.468,0
683.04,2.333333333,2.751428571,0
495.24,4.333333333,3.140769231,0
240.21,5,3.808,0
484.61,3.333333333,3.462,0
539.04,4.333333333,3.214615385,0
577.36,.3333333333,19.71,0
678.83,3.666666667,4.003636364,0
1765.13,1,11.2,0
820.35,7,8,0
434.63,2.333333333,2.442857143,0
557.1,1.333333333,5.6775,0
446.1,4.666666667,3.39,0
489.6,4,4.345,0
404.13,3,3.903333333,0
1165.38,4,4.235,0
587.77,1,10.87,0
294.95,.6666666667,9.795,0
659.26,3.333333333,3.3,0
1009.7,.6666666667,16.8,0
219.14,8.333333333,2.8896,0
560.03,5,4.032,0
278.27,3.333333333,3.24,0
550.54,2.666666667,2.06625,0
587.66,3,3.536666667,0
245.67,3.666666667,1.554545455,0
1284.33,2.666666667,3.75,0
1177.21,3.333333333,3.36,1
616.72,.3333333333,17.1,0
2959.82,7,8,0
561.27,2.333333333,2.622857143,0
749.19,3.333333333,2.07,0
342.01,1.666666667,6.954,0
1325.66,3.333333333,16.341,0
659.9,1.333333333,9.5475,0
1568.58,1,11,0
10120.55,2,17.5,0
1116.22,3,1.953333333,0
1245.93,3.333333333,3.36,0
211.33,3.333333333,3.474,0
1097.85,3.333333333,1.56,0
657.38,3.333333333,3.57,0
1302.31,4.333333333,4.767692308,0
614.06,3.333333333,3.36,0
1171.39,5,4.6,0
1685.97,3,3.876666667,0
271.53,1,10.29,0
583.76,2,5.145,0
2258.68,1.666666667,5.7,0
332.31,2.666666667,4.0425,0
902.18,3.333333333,3.087,0
454.04,3.333333333,3.087,0
733.92,2.666666667,3.85875,0
594.35,2,5.145,0
1849.67,3,3.43,0
13570.99,13.66666667,5.811219512,1
10632.15,10.66666667,5.596875,1
4525.26,9.666666667,3.139655172,1
6059.99,70,.7557142857,1
4333.6,12.66666667,2.033684211,1
4813.69,16.66666667,2.4,0
3196.87,13,2.073846154,0
4537.26,20.66666667,2.656451613,1
8394.41,31.33333333,.9574468085,0
9609.87,18,2.542777778,0
3861.05,12.66666667,2.127631579,1
4800.37,11,2.660909091,0
8195,12,3.831666667,1
3294.76,14.33333333,3.142325581,1
11538.35,14.33333333,3.15,0
5103.01,10.66666667,2.2621875,1
6448.47,40,.9805,1
4630.13,70,1.216714286,1
4730.17,6.666666667,7.8585,1
4067.98,2,6.045,0
3110.38,5,12.214,1
4874.65,4.666666667,13.06714286,0
1747.79,4.666666667,7.917857143,0
1751.54,4.666666667,15.25071429,0
1807.79,5,8.058,0
1158.5,2,28.37,0
2046.07,2.666666667,11.82375,1
1569.36,2,16.96,1
1065.92,2,6.345,0
2134.92,2.333333333,5.914285714,0
1013.12,2,13.76,0
724.05,6,2.158333333,0
2259.32,2,11.5,0
1497.53,3.333333333,10.119,1
1623.65,2,25.435,0
19443.02,15.66666667,4.541489362,1
670.2,6,4.15,1
1650,8,3.9,1
3238.23,9,3.301111111,1
3195.95,10.66666667,4.59375,1
9553.5,9.333333333,3.107142857,1
967.94,9.333333333,2.808214286,1
6747.71,12,9.34,1
1755.84,12.66666667,2.605263158,0
7717.77,6.666666667,7.8585,1
7756.63,6.666666667,7.8585,1
17627.5,10.66666667,15.5625,1
6651.89,2.333333333,12.35142857,1
5985.2,3.333333333,9.423,1
1938.89,5.666666667,8.786470588,1
2777.5,6.333333333,3.977368421,1
3373.65,9.666666667,3.714827586,1
2209.15,5.333333333,4.415625,1
1418.09,6.666666667,14.478,1
4297.43,9.333333333,3.107142857,1
5865.92,9.333333333,3.107142857,1
2194.53,4.333333333,6.932307692,0
1640.13,4,12.5575,0
3184.97,3.333333333,10.17,0
1386.42,3.666666667,5.34,1
5688,10,17.774,0
1053.56,4.666666667,12.65142857,0
908.17,.6666666667,18,0
1494.55,4,3.4275,1
1201.09,3,11.07666667,0
2315.2,8,3.9025,0
5260.09,4,11.3775,1
1215.31,8,15.09,0
1956.76,3,10.22333333,0
1185.43,2,13.875,0
13848.48,3.333333333,15,1
8371.42,7.666666667,15.66,1
5825.82,4.666666667,12.47571429,1
2357.1,5,6.4,0
3152.67,7.666666667,14.37652174,0
2298.13,1.666666667,17.94,0
1737.96,2,18.17,0
1128.99,5.333333333,13.798125,0
382.04,5.666666667,7.591764706,0
1411.93,3.333333333,10.542,0
2512.61,4.666666667,12.95785714,1
1603.43,5,12.204,1
1161.9,2,14.82,0
1532.68,4,6.5225,0
2045.64,4.333333333,8.863846154,1
1105.13,2.666666667,5.0475,1
3768.3,3.666666667,11.41090909,0
2113.73,4.666666667,7.367142857,0
2200.15,5.333333333,13.3125,1
4991,43.33333333,2.769230769,1
5126.6,2,11.585,1
4074.47,7.666666667,6.36,1
1577,4.333333333,8.515384615,1
3420.73,4.666666667,14.55428571,1
2244.43,4,11.48,1
2655.5,2.666666667,8.5125,0
2037.42,3,8.503333333,1
581.95,2.666666667,11.15625,0
2164.38,4,9.4125,0
2266.58,4.666666667,10.31785714,1
1572.02,3.333333333,10.431,1
10663.73,20,3,1
3038.42,2.666666667,11.26875,1
1822.95,4.333333333,10.01538462,0
1883.2,2.666666667,8.95875,1
2872.96,3.333333333,9.639,1
2941.58,3.333333333,17.634,1
2041.13,5,17.634,1
1917.68,2.333333333,17.76857143,0
1012.7,3,17.63333333,0
1374.69,2.333333333,17.64,1
1453.45,5,17.634,0
825.48,3,17.63333333,0
891,3.333333333,17.634,0
2228.07,4.333333333,12.74769231,0
1562.21,3.666666667,11.94,0
3818.58,2.333333333,11.94,0
1436.32,3.333333333,12.297,1
1215.96,3.666666667,10.67454545,1
4097.6,4.333333333,10.63615385,1
2228.29,4.666666667,12.48214286,1
803.46,2,7.355,0
1510.58,1,42.8,1
1778.11,3.333333333,5.67,1
2650.17,1,30.88,0
7490.71,8.666666667,18.57692308,1
10271.02,6.666666667,14.43,1
9030,43.33333333,2.769230769,1
6554.52,7.333333333,14.91272727,1
8438.14,6.666666667,7.8585,1
5701.74,2,11.585,1
2292.38,6,2.178333333,0
1516.24,9,3.444444444,1
2599.2,20,2.025,1
4437.2,15,3.866666667,0
2595.82,20,3.239,1
1592.11,8,4,1
3391.88,9,2.432222222,1
2432.08,10,3,0
834.96,7,2.142857143,1
1831.57,10,2.6,1
1203.1,15,1.466666667,1
2519.65,6,5.58,1
750.33,7.333333333,5.318181818,0
6903.92,5,6.934,1
4215.95,7.333333333,6.136363636,1
3189.47,4,11.25,1
1364.67,3,10.42,1
2583.54,3,11.24666667,1
1428.43,6.333333333,14.41736842,1
1572,1,12,0
1112.77,6.666666667,4.323,1
3425.58,9.666666667,3.986896552,1
1326.5,6,4.501666667,1
1369.6,2,13.535,0
5417.37,6,10.2,1
1363.39,3.333333333,4.518,0
1891.93,10.33333333,12.59709677,0
3667.17,3.333333333,8.862,1
2000.16,2.333333333,12.37285714,1
12112.57,90,1.087777778,1
6634.44,25,5.2,1
5099.54,216.6666667,.5343692308,1
9907.2,18,2.598333333,1
1682.92,3.333333333,4.734,0
8279.18,6,14.46166667,1
1900.37,5,16.6,1
2043.27,6,14.095,0
3113.46,4.333333333,7.476923077,0
2636.86,4.333333333,7.153846154,1
2468.59,4.333333333,9.230769231,0
10980,7.666666667,15.67565217,1
17883.55,15.33333333,19.27826087,1
11884.94,12.33333333,16.67513514,1
6167.83,3.666666667,10.84909091,1
28166.94,13.33333333,15,1
13967.4,10,16.072,1
24867.5,7,14.70571429,1
21894.17,14.33333333,18.15767442,1
23168.33,13.66666667,17.99560976,1
24161.06,11.66666667,15.97714286,1
117219.2,23.33333333,24.78514286,1
14330.6,7,15.23857143,1
3627.95,6.666666667,10.842,1
2432.6,2,15,1
871.78,2,6,0
821,2,5.95,0
3575.85,2,14.11,0
981.38,2,5.95,1
1159.47,4.666666667,12.48214286,0
4558.88,10,16.435,0
1851.5,4.666666667,12.42428571,0
1696.16,9.333333333,4.555714286,0
38239.58,11.66666667,14.57142857,1
652.42,3,4.783333333,0
4721.39,7.333333333,14.91272727,1
1218.06,2,14.735,1
2747.97,3.666666667,10.67454545,1
2904.93,12.33333333,17.45189189,1
5271.5,3.666666667,8.389090909,1
3180.92,3,9.383333333,1
2935.1,3.666666667,8.866363636,1
1779.53,2.666666667,9.3225,0
2395.21,4,10.88,1
747.76,3.666666667,10.87363636,1
330.22,2,10.875,0
3949.86,3.333333333,10.263,1
2500.62,3.333333333,8.925,1
1986.22,2.333333333,12.51857143,1
1786.42,3,9.41,0
6391.94,4.666666667,15.48857143,0
1166.75,3.333333333,9.249,0
7818.63,6.666666667,12.6,1
8904.44,6.666666667,12,1
8550.1,6.666666667,7.05,1
1602.14,3.333333333,12,0
5065.49,3.333333333,9.9,0
855,3.333333333,15.6,1
3426.49,30.66666667,4.403478261,1
1595.86,24,1.36125,1
2130.8,9,3.316666667,0
395.8,18,2.023333333,0
2182.33,18,1.776666667,0
4252.73,12.33333333,2.404054054,1
3644.07,18,3.851666667,1
1963.02,8.666666667,3.426923077,0
2856.83,10.66666667,1.9828125,0
848.78,11.33333333,2.626764706,1
1080.02,13.33333333,2.46525,0
3856.46,25.66666667,1.520649351,1
1394,26.33333333,.8259493671,1
2979.75,23,1.482173913,0
1003.93,2,7,0
4911.63,4.666666667,13.92857143,1
4049.99,13,5.666153846,1
5433.32,6,2.115,1
1403.8,2,13.505,0
3476.5,3,10.20333333,1
5080.86,2,13.77,1
3582.5,3.666666667,11.63181818,0
906.16,2.666666667,11.9175,1
7904.74,8,15.275,1
3974,5,12.924,1
4661.93,2,13.88,1
4705.93,3.333333333,9.642,1
9382.13,6.666666667,14.478,1
3473.64,2,13.625,1
2624.1,6.666666667,9.9525,1
4215.93,10.66666667,16.27125,0
12716.72,8,15.95625,1
2653.15,10.66666667,4.86375,1
3232.32,5.333333333,13.3125,1
8202.6,11,17.21454545,1
3347.74,7.333333333,14.91272727,1
5117.85,8.666666667,16.155,1
3425.46,4.666666667,12.72428571,1
1691.78,3.666666667,10.67454545,1
1083.49,2.333333333,13.60285714,1
1561.27,4.666666667,14.39142857,0
4401.47,2.666666667,12.1275,1
6919.73,8.666666667,15.58153846,1
1876.19,4.333333333,6.920769231,1
7964.45,8.666666667,15.735,1
977.57,3.333333333,9.774,0
1533.38,16.66666667,1.44,0
983.21,16.66666667,1.8,0
2517.38,16.66666667,1.68,0
2394.45,16.66666667,.84,0
1912.69,10,1.958,0
1761,15,4.068,1
1827.37,4.333333333,6.595384615,0
1490.73,6,5,0
1256.9,13.66666667,2.383170732,0
150,7.666666667,1.865217391,1
1077.33,8,2.385,0
4077.49,8,1.76125,0
2710.32,19,4.769473684,0
2093.58,24.66666667,1.661756757,1
1300.53,11,2.315454545,0
972,2,22.495,0
655.9,2.666666667,15.33,0
1814.5,9.333333333,6.897857143,1
646.08,2.666666667,10.9275,1
3151.86,27.66666667,1.315662651,1
6952.29,5.333333333,7.284375,1
1910.61,7,14.57142857,0
3713.67,8,7.275,1
2178.11,3.333333333,30.972,0
924.69,5.333333333,6.001875,0
3413.57,7.666666667,8.895652174,1
3656.25,3.333333333,5.4,0
890.42,15,1.966666667,0
1723.45,6.666666667,4.146,0
855.77,6.333333333,4.157368421,0
1498.88,6,4.59,0
6223.16,6.333333333,4.792105263,1
1938.54,3.333333333,9.573,1
1046.96,2.666666667,4.875,0
891.49,6,5,0
2265.19,2.333333333,3.184285714,1
2711.79,4.666666667,12.84428571,1
3386.74,2.666666667,12.06375,1
2350.27,2.666666667,8.6325,0
1950.72,141.3333333,.3246226415,1
1769.36,62.66666667,.3667021277,0
600.22,67.33333333,.3831683168,0
2780.4,3.333333333,7.737,0
2454.87,7,4.248571429,1
784.68,4.333333333,6.800769231,0
1938.44,4,11.4025,1
1148.62,3,10.62,1
1170,3,12.18333333,0
891.44,4.666666667,9.970714286,0
3105.73,4,11.2025,0
1329.09,2.333333333,12.57857143,1
1568.7,4.666666667,5.142857143,0
1886.59,2.333333333,5.43,1
1363.81,6.666666667,7.2,1
2135.12,7.333333333,7.909090909,1
1297.63,3.666666667,6,1
4492.13,3.333333333,9.72,1
1448.89,3.333333333,8.694,0
1158.55,3.333333333,9.744,0
1588.26,2.333333333,5.434285714,0
1031.43,3.333333333,7.962,1
1378.48,15.66666667,2.207234043,0
2553.38,9.666666667,4.634482759,1
1147.27,5.666666667,4.143529412,0
2971.42,14.33333333,2.04627907,1
2811.2,7.333333333,3.160909091,1
1382.86,3.666666667,10.07727273,1
1081.52,2.666666667,9.67875,0
1916.51,3,8.71,1
1430.13,2.666666667,10.16625,0
2678.6,2.666666667,11.73375,0
1871.87,3,11.25,0
2797.01,4,11.23,1
1506.64,6,4.811666667,0
1749.32,2.333333333,5.198571429,0
8141.15,2.666666667,9.1425,1
3692.18,11.33333333,2.776764706,1
3207.88,8.333333333,4.0632,0
825.91,2,13.535,0
2122.69,4.666666667,7.367142857,0
5539.06,5.666666667,7.62,1
1348.59,2,14.735,1
1851.91,9.666666667,10.31896552,1
2302.32,10.33333333,11.76580645,1
1966.41,6.333333333,14.68894737,1
2993.5,5.666666667,7.771764706,1
2262.77,4.666666667,13.06928571,1
2351.81,4.333333333,7.153846154,1
1246.11,11,4.432727273,0
872.83,3,9.14,0
2856.47,2,13.915,1
1485.13,5.333333333,10.40625,0
1052.98,2.666666667,16.09125,0
1985.47,5,8.062,0
638.33,5.666666667,10.58823529,0
1645.01,2.666666667,11.22375,0
1144.15,2.666666667,14.25,0
924.31,3.333333333,13.2,1
2683.2,5,15.19,1
786.67,3,10.54666667,0
5287.48,5,13.098,1
846.37,3,10.45333333,0
665,3.333333333,4.443,1
2899.9,4.333333333,12.67846154,1
2028.69,5.333333333,13.798125,0
1050,3.666666667,12.93818182,1
1668,6.666666667,9.0675,1
424.87,2.333333333,11.26714286,0
4151.49,4,11.27,1
3608.95,3.666666667,10.28727273,1
982.97,3.666666667,17.49545455,0
1783.53,2.666666667,14.89125,1
1445.79,2.666666667,14.1225,0
2194.24,3.666666667,17.61272727,1
1592.29,2.666666667,15.7575,0
3126.15,.6666666667,105.795,1
3168.91,4,11.94,0
1619.6,3,11.94,0
1866.96,4,12.48,1
2259.86,3,12.48,1
682.19,9.333333333,3.665357143,0
1868.09,4.333333333,11.97230769,0
1457.91,5.333333333,13.62,0
707.66,2,17.11,0
3103.7,3.333333333,9.729,0
5744.97,2,14.005,1
832.39,2,13.5,1
1016.07,4.333333333,12.18461538,1
1487.13,3,9.14,1
6910.78,5.333333333,13.93875,1
3565.4,5,13.568,1
1052.46,2,9.975,1
1278.82,2,4.46,0
1780.81,3,4.783333333,1
2460.69,5,8.42,0
1519.9,4,13.905,1
1143.01,2,17.11,1
2549.67,2,46.66,1
1553.47,3,12.52666667,1
1612.95,6,6.666666667,1
5138.1,4.333333333,12.45692308,1
3159.4,.3333333333,42,1
4789.38,12,5,1
4904.77,7.333333333,25.08,1
2984.57,2,13.505,0
8042.56,15,1.966666667,1
2869.3,8.333333333,11.0772,1
24804.98,6,13.96,1
5068.34,8,13.95375,1
2454.65,2.333333333,13.52571429,1
1269.54,3.666666667,11.50636364,0
3325.5,54.33333333,2.090981595,1
1244.05,5.333333333,17.6775,0
860.29,4,9.6275,1
995.75,4,4.725,0
3570.26,3.666666667,10.67454545,1
1304.86,2.666666667,11.0625,1
1710.04,6.333333333,8.035263158,0
804.82,2.666666667,8.6325,0
1064.63,3.666666667,5.863636364,0
3494.23,10,9.7,1
938.39,6,4.166666667,0
436.86,6,4.15,0
638.5,10,3.1,0
3498.86,10,4.5,0
1707.88,11.33333333,4.696764706,0
321.72,6,2.115,0
617.17,8,2.0975,0
2155.77,11.33333333,4.868823529,0
1389.32,10.66666667,3.886875,0
898.93,6.333333333,4.477894737,0
3114.7,11,3.272727273,0
2464.17,7,6.562857143,0
1800.07,3,11.16666667,1
2546.34,4.666666667,6.567857143,1
1326.4,3.333333333,2.946,1
2639.57,5,4.234,1
857.45,.6666666667,40.665,0
833.78,2,13.45,0
2020.35,9,12.22555556,0
1743.26,4,13.195,1
3556.74,2,13.45,1
1449.15,4.666666667,12.24642857,1
1655.9,2,7.79,0
3733.32,3.666666667,10.67454545,1
1562.02,7.333333333,6.229090909,0
1615.5,2,17.11,0
5556.42,5.333333333,15.9375,0
1273.38,2.666666667,10.26,1
19905.74,5.666666667,13.65529412,1
1107.84,10.66666667,5.581875,0
2969.48,3.333333333,9.399,1
2151.87,2.333333333,6.445714286,1
7643.88,7.666666667,4.173913043,0
1015.45,1.333333333,14.25,0
649.61,2,17,0
1778.3,7.666666667,4.304347826,0
3612.67,3,5.45,1
4402.81,8,16.0475,0
24805.38,14.66666667,18.87068182,1
2749.81,4.666666667,12,1
1914.51,3.666666667,11.67818182,1
1975.6,30.33333333,3.005604396,0
1756.93,2,7.5,1
1316.17,2,9,0
905.68,3.333333333,7.8,0
375.26,2,12,0
493,2,11.5,0
1406.5,12.33333333,6.486486486,0
3694.98,10,9.21,1
811.45,6.333333333,1.894736842,1
4201.79,8.666666667,15.73730769,1
1352.22,33.33333333,1.44,0
634.25,4.666666667,17.14285714,1
2143.11,1.666666667,18,0
3015.73,6.666666667,18,0
2709.08,10.33333333,6.774193548,1
2324.93,4.666666667,10.10571429,1
8913.5,11.66666667,9.6,1
1653.16,4.666666667,6.428571429,1
4437.88,5.666666667,11.28529412,1
1328.82,3.333333333,13.842,0
680.83,.3333333333,65.67,0
1730.59,5,6.938,0
1920.92,10,1.476,0
1923.33,4,6.8675,1
2476.23,6.666666667,8.7,1
2808.49,9.666666667,14.13724138,1
1421.97,2.666666667,9.1425,1
2777.42,22,4.970909091,1
12485.3,3,12.33333333,1
1215.55,19,5.473684211,1
1432.51,57,1.824561404,1
2761.58,14,4.160714286,1
937.08,6,8.163333333,0
968.58,6,5.833333333,0
2768.3,2,12.45,1
1346.3,3.333333333,10.2,1
1845.04,2.333333333,10.14428571,1
2636.11,2.333333333,8.571428571,1
1568.18,3.666666667,7.881818182,0
2379.26,3.666666667,9.122727273,1
3230.42,4,9.725,1
2323.93,3.666666667,8.97,1
2704.5,7.333333333,10.89272727,0
2726.12,2,14.725,1
2545.39,10.33333333,16.28516129,1
358.72,4,12.1725,0
2227.8,5.666666667,14.56058824,0
1327.75,4,12.5,0
1336.59,14,.8935714286,0
3596.48,6.666666667,4.7805,1
1125.16,7.333333333,6.005454545,0
1924.99,5,5.408,1
519.2,5.666666667,4.454117647,0
2482.96,6.666666667,9.0705,0
698.6,2.666666667,6.375,0
2627.52,3.666666667,11.35363636,1
4072.65,4.666666667,13.28571429,1
939.73,4.333333333,11.28692308,1
1152.98,2,13.88,1
3120.27,8,19.25,1
5270.14,3.333333333,10.194,1
6358.02,6.666666667,18.6765,1
1538.79,2,14.73,1
3468.98,11.33333333,16.91205882,1
2147.37,4.666666667,19.59,0
1817.05,5.666666667,13.65529412,0
3461,2.666666667,11.22375,1
1841.09,2.666666667,11.22375,1
5430.63,4.666666667,12.48214286,1
17337.76,7.333333333,14.18181818,1
3687.01,4.666666667,12.48214286,1
4155.37,10,4.651,0
3639.11,10,1.739,1
1928.78,14,1.182857143,1
1779.17,9,2.664444444,0
1227.98,25,1.2976,1
4039.57,5.333333333,12.226875,1
1520.51,4,6.8525,0
1766.52,3.333333333,5.493,0
2742.06,4.333333333,7.384615385,1
2133.81,2.666666667,6.375,0
